Paper ID,PMCID,DOI,Method,Full Text Europe PMC,HREF,Year,Author,Title
16339850,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/16339850,2006,"Datta S, et al.",Arabidopsis CONSTANS-LIKE3 is a positive regulator of red light signaling and root growth
12492832,,,MS/MS,,http://www.ncbi.nlm.nih.gov/pubmed/12492832,2002,"Sweetlove LJ, et al.",The impact of oxidative stress on Arabidopsis mitochondria
10806224,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/10806224,2000,"Pih KT, et al.",Molecular cloning and targeting of a fibrillarin homolog from Arabidopsis
19807882,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/19807882,2010,"Graumann K, et al.",Characterization of SUN-domain proteins at the higher plant nuclear envelope.
17031511,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/17031511,2007,"Lu PL, et al.","A novel drought-inducible gene, ATAF1, encodes a NAC family protein that negatively regulates the expression of stress-responsive genes in Arabidopsis"
19098980,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/19098980,2008,"Lorkovic ZJ, et al.",Role of Cajal bodies and nucleolus in the maturation of the U1 snRNP in Arabidopsis.
15792961,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/15792961,2005,"Hashimoto K, et al.",Peroxisomal localization of a myosin XI isoform in Arabidopsis thaliana
25851613,,,GFP,,http://doi.org/10.1007/s11103-015-0312-3,2015,Lächler K et al.,"The cytosolic branched-chain aminotransferases of Arabidopsis thaliana influence methionine supply, salvage and glucosinolate metabolism."
16299173,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/16299173,2005,"Mano J, et al.",Protection against photooxidative injury of tobacco leaves by 2-alkenal reductase. Detoxication of lipid peroxide-derived reactive carbonyls
15686520,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/15686520,2005,"Tillemans V, et al.",Functional distribution and dynamics of Arabidopsis SR splicing factors in living plant cells
19825594,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/19825594,2008,"Dunkel M, et al.",Targeting of vacuolar membrane localized members of the TPK channel family.
26057253,,,GFP,,http://dx.doi.org/10.1371/journal.pone.0130204,2015,McLaughlin JE et al.,A Lipid Transfer Protein Increases the Glutathione Content and Enhances Arabidopsis Resistance to a Trichothecene Mycotoxin.
19825596,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/19825596,2008,"Phan NQ, et al.",Overexpression of Arabidopsis sorting nexin AtSNX2b inhibits endocytic trafficking to the vacuole.
21540435,,,GFP,,,2011,Rieder B et al.,Identification of an Arabidopsis plasma membrane-located ATP transporter important for anther development.
15084720,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/15084720,2004,"Nakajima K, et al.",SPIRAL1 encodes a plant-specific microtubule-localized protein required for directional control of rapidly expanding Arabidopsis cells
15827145,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/15827145,2005,"Tsai CW, et al.",Complete genome sequence and in planta subcellular localization of maize fine streak virus proteins
12119380,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/12119380,2002,"Sedbrook JC, et al.",The Arabidopsis SKU5 gene encodes an extracellular glycosyl phosphatidylinositol-anchored glycoprotein involved in directional root growth
23995081,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/23995081,2013,"Peremyslov VV, et al.",Identification of myosin XI receptors in Arabidopsis defines a distinct class of transport vesicles.
19056285,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/19056285,2009,"Wang J, et al.",Overexpression of a cytosol-localized rhamnose biosynthesis protein encoded by Arabidopsis RHM1 gene increases rhamnose content in cell wall.
17306539,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/17306539,2007,"Dhonukshe P, et al.",Clathrin-mediated constitutive endocytosis of PIN auxin efflux carriers in Arabidopsis
22131051,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/22131051,2012,"Baudisch B, et al.",Dual targeting of a processing peptidase into both endosymbiotic organelles mediated by a transport signal of unusual architecture.
24280391,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/24280391,2013,"Oda Y, et al.",Rho of plant GTPase signaling regulates the behavior of Arabidopsis kinesin-13A to establish secondary cell wall patterns.
10948247,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/10948247,2000,"Yalovsky S, et al.",Prenylation of the floral transcription factor APETALA1 modulates its function
13677469,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/13677469,2003,"Takubo K, et al.",Identification and molecular characterization of mitochondrial ferredoxins and ferredoxin reductase from Arabidopsis
12581310,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/12581310,2003,"Horiguchi G, et al.",Mutations in a gene for plastid ribosomal protein S6-like protein reveal a novel developmental process required for the correct organization of lateral root meristem in Arabidopsis
22885616,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/22885616,2012,"Li CW, et al.",Arabidopsis root-abundant cytosolic methionine sulfoxide reductase B genes MsrB7 and MsrB8 are involved in tolerance to oxidative stress.
12581316,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/12581316,2003,"Suesslin C, et al.",An Arabidopsis mutant defective in UV-B light-mediated responses
16028120,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/16028120,2005,"Renna L, et al.","Identification and characterization of AtCASP, a plant transmembrane Golgi matrix protein"
28102911,,,GFP,,,2017,Attacha S et al.,Glutathione peroxidase-like enzymes cover five distinct cell compartments and membrane surfaces in Arabidopsis thaliana.
ISSN 0981-9428,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/ISSN 0981-9428,1975,Harrison HN et al.,Studies of the pain produced by mafenide acetate preparations in burns.
21090759,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/21090759,2011,"Takáč T, et al.",Proteomics on Brefeldin A-Treated Arabidopsis Roots Reveals Profilin 2 as a New Protein Involved in the Cross-Talk between Vesicular Trafficking and the Actin Cytoskeleton.
17294240,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/17294240,2007,"Yang J, et al.","Expression and localization of AtAGP18, a lysine-rich arabinogalactan-protein in Arabidopsis"
21697507,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/21697507,2011,"Maîtrejean M, et al.",Assembly and sorting of the tonoplast potassium channel AtTPK1 and its turnover by internalization into the vacuole.
14623888,,,MS/MS,,http://www.ncbi.nlm.nih.gov/pubmed/14623888,2004,"Andreola F, et al.",Mouse liver CYP2C39 is a novel retinoic acid 4-hydroxylase. Its down-regulation offers a molecular basis for liver retinoid accumulation and fibrosis in aryl hydrocarbon receptor-null mice.
14623889,,,MS/MS,,http://www.ncbi.nlm.nih.gov/pubmed/14623889,2004,"Kim S, et al.",Akt activation in platelets depends on Gi signaling pathways.
14623886,,,MS/MS,,http://www.ncbi.nlm.nih.gov/pubmed/14623886,2004,"Srivastava OP, et al.",Characterization of covalent multimers of crystallins in aging human lenses.
14623887,,,MS/MS,,http://www.ncbi.nlm.nih.gov/pubmed/14623887,2004,"Sacristán C, et al.",Mechanism of Bruton's tyrosine kinase-mediated recruitment and regulation of TFII-I.
14623884,,,MS/MS,,http://www.ncbi.nlm.nih.gov/pubmed/14623884,2004,"Yang P, et al.",Purification of the Arabidopsis 26 S proteasome: biochemical and molecular analyses revealed the presence of multiple isoforms.
14623885,,,MS/MS,,http://www.ncbi.nlm.nih.gov/pubmed/14623885,2004,"Albrecht DE, et al.","DAMAGE, a novel alpha-dystrobrevin-associated MAGE protein in dystrophin complexes."
21169366,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/21169366,2011,"Yamauchi Y, et al.",NADPH-dependent reductases involved in the detoxification of reactive carbonyls in plants.
25747881,,,GFP,,http://dx.doi.org/10.1105/tpc.114.134668,2015,Wu G et al.,ENHANCED DISEASE RESISTANCE4 associates with CLATHRIN HEAVY CHAIN2 and modulates plant immunity by regulating relocation of EDR1 in Arabidopsis.
20943852,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/20943852,2010,"Monaghan J, et al.",Two putative RNA-binding proteins function with unequal genetic redundancy in the MOS4-associated complex.
16854942,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/16854942,2006,"Muto H, et al.","Fluorescence cross-correlation analyses of the molecular interaction between an Aux/IAA protein, MSG2/IAA19, and protein-protein interaction domains of auxin response factors of arabidopsis expressed in HeLa cells"
26095877,,,GFP,,http://doi.org/10.1111/tpj.12907,2015,Minami A et al.,Arabidopsis dynamin-related protein 1E in sphingolipid-enriched plasma membrane domains is associated with the development of freezing tolerance.
23667126,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/23667126,2013,"Park S, et al.",The α/β hydrolase CGI-58 and peroxisomal transport protein PXA1 coregulate lipid homeostasis and signaling in Arabidopsis.
11511543,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/11511543,2001,"Rubio V, et al.",A conserved MYB transcription factor involved in phosphate starvation signaling both in vascular plants and in unicellular algae
17010111,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/17010111,2006,"Abu-Abied M, et al.",Identification of plant cytoskeleton-interacting proteins by screening for actin stress fiber association in mammalian fibroblasts
16461379,,,MS/MS,,http://www.ncbi.nlm.nih.gov/pubmed/16461379,2006,"Ytterberg AJ, et al.",Protein profiling of plastoglobules in chloroplasts and chromoplasts. A surprising site for differential accumulation of metabolic enzymes
17976154,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/17976154,2008,"Duby G, et al.","AtKC1, a conditionally targeted Shaker-type subunit, regulates the activity of plant K+ channels"
ISI:000241389600010,,,GFP,,http://dx.doi.org/10.1111/j.1364-3703.2006.00360.x,2006,"Takemoto D, et al.","Re-organization of the cytoskeleton and endoplasmic reticulum in the Arabidopsis pen1-1 mutant inoculated with the non-adapted powdery mildew pathogen, Blumeria graminis f. sp hordei"
17316176,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/17316176,2007,"Ohkama-Ohtsu N, et al.",Glutathione conjugates in the vacuole are degraded by gamma-glutamyl transpeptidase GGT3 in Arabidopsis
14615600,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/14615600,2003,"Oikawa K, et al.",Chloroplast unusual positioning1 is essential for proper chloroplast positioning
21457373,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/21457373,2011,"Zhang Y, et al.","Two Arabidopsis cytochrome P450 monooxygenases, CYP714A1 and CYP714A2, function redundantly in plant development through gibberellin deactivation."
24558328,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/24558328,2014,"De Caroli M, et al.",Cellular localization and biochemical characterization of a chimeric fluorescent protein fusion of Arabidopsis cellulose synthase-like A2 inserted into Golgi membrane.
19036033,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/19036033,2009,"Carrie C, et al.",Approaches to defining dual-targeted proteins in Arabidopsis.
14960315,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/14960315,2004,"Cheng NH, et al.","Characterization of CXIP4, a novel Arabidopsis protein that activates the H+/Ca2+ antiporter, CAX1"
24805883,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/24805883,2014,"Chou WL, et al.",Divergence of the expression and subcellular localization of CCR4-associated factor 1 (CAF1) deadenylase proteins in Oryza sativa.
24605116,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/24605116,2014,"Höwing T, et al.",Endoplasmic reticulum KDEL-tailed cysteine endopeptidase 1 of Arabidopsis (AtCEP1) is involved in pathogen defense.
16790030,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/16790030,2006,"Sunderland PA, et al.",An evolutionarily conserved translation initiation mechanism regulates nuclear or mitochondrial targeting of DNA ligase 1 in Arabidopsis thaliana
22492845,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/22492845,2012,"Cho M, et al.","ATP-binding cassette B4, an auxin-efflux transporter, stably associates with the plasma membrane and shows distinctive intracellular trafficking from that of PIN-FORMED proteins."
11726713,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/11726713,2001,"Tamura K, et al.","Characterization of an Arabidopsis cDNA encoding a subunit of serine palmitoyltransferase, the initial enzyme in sphingolipid biosynthesis"
24058159,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/24058159,2013,"Perrella G, et al.",Histone deacetylase complex1 expression level titrates plant growth and abscisic acid sensitivity in Arabidopsis.
25951519,,,GFP,,http://doi.org/10.1002/pmic.201500025,2015,Dinh TV et al.,Molecular identification and functional characterization of the first Nα-acetyltransferase in plastids by global acetylome profiling.
15494558,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/15494558,2004,"Amann K, et al.","ACCUMULATION OF PHOTOSYSTEM ONE1, a member of a novel gene family, is required for accumulation of [4Fe-4S] cluster-containing chloroplast complexes and antenna proteins"
24058157,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/24058157,2013,"Zheng Y, et al.",Arabidopsis actin-depolymerizing factor7 severs actin filaments and regulates actin cable turnover to promote normal pollen tube growth.
21617383,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/21617383,2011,"Witthöft J, et al.",The activation of the Arabidopsis P-ATPase 1 by the brassinosteroid receptor BRI1 is independent of threonine 948 phosphorylation.
26384245,,,GFP,,http://doi.org/10.1016/j.molp.2015.09.003,2015,Wang H et al.,Arabidopsis Synaptotagmin 2 Participates in Pollen Germination and Tube Growth and Is Delivered to Plasma Membrane via Conventional Secretion.
10583378,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/10583378,1999,"Souciet G, et al.",Characterization of two bifunctional Arabdopsis thaliana genes coding for mitochondrial and cytosolic forms of valyl-tRNA synthetase and threonyl-tRNA synthetase by alternative use of two in-frame AUGs
18641086,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/18641086,2008,"Bracha-Drori K, et al.",Functional analysis of Arabidopsis postprenylation CaaX processing enzymes and their function in subcellular protein targeting.
11595802,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/11595802,2001,"Baldwin TC, et al.","Identification and characterization of GONST1, a golgi-localized GDP-mannose transporter in Arabidopsis"
12602947,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/12602947,2003,"Kumagai F, et al.",Gamma-tubulin distribution during cortical microtubule reorganization at the M/G1 interface in tobacco BY-2 cells
12033984,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/12033984,2002,"Leon S, et al.",The AtNFS2 gene from Arabidopsis thaliana encodes a NifS-like plastidial cysteine desulphurase
23979971,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/23979971,2013,"Pinosa F, et al.",Arabidopsis phospholipase dδ is involved in basal defense and nonhost resistance to powdery mildew fungi.
18667529,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/18667529,2008,"Gaillard J, et al.",Two microtubule-associated proteins of Arabidopsis MAP65s promote antiparallel microtubule bundling.
21165646,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/21165646,2011,"Zhang Y, et al.",AtAGP18 is localized at the plasma membrane and functions in plant growth and development.
19027309,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/19027309,2009,"Davis EJ, et al.",Searching for new cell wall protein genes in Arabidopsis.
26889009,,,GFP,,http://dx.doi.org/10.1093/jxb/erw043,2016,Sotta N et al.,TPR5 is involved in directional cell division and is essential for the maintenance of meristem cell organization in Arabidopsis thaliana.
20224945,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/20224945,2010,"Pytela J, et al.",Mitogen-activated protein kinase phosphatase PHS1 is retained in the cytoplasm by nuclear extrusion signal-dependent and independent mechanisms.
23903439,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/23903439,2013,"Hakenjos JP, et al.",ML3 is a NEDD8- and ubiquitin-modified protein.
23109687,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/23109687,2013,"Liu LL, et al.","A Protein Kinase, Calcineurin B-Like Protein-Interacting Protein Kinase9, Interacts with Calcium Sensor Calcineurin B-Like Protein3 and Regulates Potassium Homeostasis under Low-Potassium Stress in Arabidopsis."
24368796,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/24368796,2013,"Lei L, et al.",Cellulose synthase INTERACTIVE3 regulates cellulose biosynthesis in both a microtubule-dependent and microtubule-independent manner in Arabidopsis.
18643979,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/18643979,2008,"Marion J, et al.",Systematic analysis of protein subcellular localization and interaction using high-throughput transient transformation of Arabidopsis seedlings.
20543028,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/20543028,2010,"Shang Y, et al.",The Mg-chelatase H subunit of Arabidopsis antagonizes a group of WRKY transcription repressors to relieve ABA-responsive genes of inhibition.
16272429,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/16272429,2005,"Guo FQ, et al.",Arabidopsis nitric oxide synthase1 is targeted to mitochondria and protects against oxidative damage and dark-induced senescence
18583528,,,GFP,,http://www.ncbi.nlm.nih.gov/pubmed/18583528,2008,"Moschou PN, et al.",Bridging the gap between plant and mammalian polyamine catabolism: a novel peroxisomal polyamine oxidase responsible for a full back-conversion pathway in Arabidopsis.
